subgenome,seqid,start,end,strand,gene_id,gene_name,product,attributes
sgE,NC_092317.1,13461635,13464888,+,gene-LOC140005719,LOC140005719,uncharacterized LOC140005719,ID=gene-LOC140005719;Dbxref=GeneID:140005719;Name=LOC140005719;description=uncharacterized LOC140005719;gbkey=Gene;gene=LOC140005719;gene_biotype=protein_coding
sgE,NC_092317.1,13467806,13468377,+,gene-LOC140005720,LOC140005720,uncharacterized LOC140005720,ID=gene-LOC140005720;Dbxref=GeneID:140005720;Name=LOC140005720;description=uncharacterized LOC140005720;gbkey=Gene;gene=LOC140005720;gene_biotype=lncRNA
sgE,NC_092317.1,13471046,13473333,+,gene-LOC113740806,LOC113740806,disease resistance protein RPP13-like,ID=gene-LOC113740806;Dbxref=GeneID:113740806;Name=LOC113740806;description=disease resistance protein RPP13-like;gbkey=Gene;gene=LOC113740806;gene_biotype=protein_coding
sgE,NC_092317.1,13494764,13496154,+,gene-LOC140005483,LOC140005483,uncharacterized LOC140005483,ID=gene-LOC140005483;Dbxref=GeneID:140005483;Name=LOC140005483;description=uncharacterized LOC140005483;gbkey=Gene;gene=LOC140005483;gene_biotype=protein_coding
sgE,NC_092317.1,13497759,13500430,-,gene-LOC113741396,LOC113741396,CASP-like protein 4A3,ID=gene-LOC113741396;Dbxref=GeneID:113741396;Name=LOC113741396;description=CASP-like protein 4A3;gbkey=Gene;gene=LOC113741396;gene_biotype=protein_coding
sgE,NC_092317.1,13507406,13515438,-,gene-LOC113742312,LOC113742312,protein EXECUTER 2%2C chloroplastic,ID=gene-LOC113742312;Dbxref=GeneID:113742312;Name=LOC113742312;description=protein EXECUTER 2%2C chloroplastic;gbkey=Gene;gene=LOC113742312;gene_biotype=protein_coding
sgE,NC_092317.1,13516486,13528425,-,gene-LOC113741889,LOC113741889,uncharacterized LOC113741889,ID=gene-LOC113741889;Dbxref=GeneID:113741889;Name=LOC113741889;description=uncharacterized LOC113741889;gbkey=Gene;gene=LOC113741889;gene_biotype=protein_coding
sgE,NC_092317.1,13536864,13539034,-,gene-LOC113740807,LOC113740807,uncharacterized LOC113740807,ID=gene-LOC113740807;Dbxref=GeneID:113740807;Name=LOC113740807;description=uncharacterized LOC113740807;gbkey=Gene;gene=LOC113740807;gene_biotype=protein_coding
sgE,NC_092317.1,13539508,13541448,-,gene-LOC113740808,LOC113740808,uncharacterized LOC113740808,ID=gene-LOC113740808;Dbxref=GeneID:113740808;Name=LOC113740808;description=uncharacterized LOC113740808;gbkey=Gene;gene=LOC113740808;gene_biotype=protein_coding
sgE,NC_092317.1,13591430,13592461,-,gene-LOC113740810,LOC113740810,probable serine/threonine-protein kinase PIX13,ID=gene-LOC113740810;Dbxref=GeneID:113740810;Name=LOC113740810;description=probable serine/threonine-protein kinase PIX13;gbkey=Gene;gene=LOC113740810;gene_biotype=protein_coding
sgE,NC_092317.1,13603457,13609483,-,gene-LOC113742580,LOC113742580,uncharacterized LOC113742580,ID=gene-LOC113742580;Dbxref=GeneID:113742580;Name=LOC113742580;description=uncharacterized LOC113742580;gbkey=Gene;gene=LOC113742580;gene_biotype=protein_coding
sgE,NC_092317.1,13614841,13619067,-,gene-LOC113742704,LOC113742704,E3 ubiquitin-protein ligase SIS3,ID=gene-LOC113742704;Dbxref=GeneID:113742704;Name=LOC113742704;description=E3 ubiquitin-protein ligase SIS3;gbkey=Gene;gene=LOC113742704;gene_biotype=protein_coding
sgE,NC_092317.1,13625649,13628542,-,gene-LOC113741700,LOC113741700,uncharacterized LOC113741700,ID=gene-LOC113741700;Dbxref=GeneID:113741700;Name=LOC113741700;description=uncharacterized LOC113741700;gbkey=Gene;gene=LOC113741700;gene_biotype=protein_coding
sgE,NC_092317.1,13635940,13638172,+,gene-LOC113742076,LOC113742076,polygalacturonase 1 beta-like protein 2,ID=gene-LOC113742076;Dbxref=GeneID:113742076;Name=LOC113742076;description=polygalacturonase 1 beta-like protein 2;gbkey=Gene;gene=LOC113742076;gene_biotype=protein_coding
sgE,NC_092317.1,13693474,13696463,-,gene-LOC140005721,LOC140005721,uncharacterized LOC140005721,ID=gene-LOC140005721;Dbxref=GeneID:140005721;Name=LOC140005721;description=uncharacterized LOC140005721;gbkey=Gene;gene=LOC140005721;gene_biotype=lncRNA
sgE,NC_092317.1,13722078,13726068,-,gene-LOC113736699,LOC113736699,uncharacterized LOC113736699,ID=gene-LOC113736699;Dbxref=GeneID:113736699;Name=LOC113736699;description=uncharacterized LOC113736699;gbkey=Gene;gene=LOC113736699;gene_biotype=protein_coding
sgE,NC_092317.1,13734164,13736276,+,gene-LOC113740813,LOC113740813,transcription factor bHLH162-like,ID=gene-LOC113740813;Dbxref=GeneID:113740813;Name=LOC113740813;description=transcription factor bHLH162-like;gbkey=Gene;gene=LOC113740813;gene_biotype=protein_coding
sgE,NC_092317.1,13747813,13751590,-,gene-LOC113742909,LOC113742909,calmodulin-binding transcription activator 3-like,ID=gene-LOC113742909;Dbxref=GeneID:113742909;Name=LOC113742909;description=calmodulin-binding transcription activator 3-like;gbkey=Gene;gene=LOC113742909;gene_biotype=protein_coding
sgE,NC_092317.1,13764039,13767032,+,gene-LOC140005722,LOC140005722,transcription factor bHLH162-like,ID=gene-LOC140005722;Dbxref=GeneID:140005722;Name=LOC140005722;description=transcription factor bHLH162-like;gbkey=Gene;gene=LOC140005722;gene_biotype=protein_coding
sgE,NC_092317.1,13808850,13811423,+,gene-LOC113741267,LOC113741267,transcription factor bHLH162,ID=gene-LOC113741267;Dbxref=GeneID:113741267;Name=LOC113741267;description=transcription factor bHLH162;gbkey=Gene;gene=LOC113741267;gene_biotype=protein_coding
sgE,NC_092317.1,13845069,13847768,+,gene-LOC113741953,LOC113741953,transcription factor bHLH162-like,ID=gene-LOC113741953;Dbxref=GeneID:113741953;Name=LOC113741953;description=transcription factor bHLH162-like;gbkey=Gene;gene=LOC113741953;gene_biotype=protein_coding
sgE,NC_092317.1,13883538,13884164,-,gene-LOC140005484,LOC140005484,secreted RxLR effector protein 161-like,ID=gene-LOC140005484;Dbxref=GeneID:140005484;Name=LOC140005484;description=secreted RxLR effector protein 161-like;gbkey=Gene;gene=LOC140005484;gene_biotype=protein_coding
sgE,NC_092317.1,13897062,13899440,-,gene-LOC140006067,LOC140006067,uncharacterized LOC140006067,ID=gene-LOC140006067;Dbxref=GeneID:140006067;Name=LOC140006067;description=uncharacterized LOC140006067;gbkey=Gene;gene=LOC140006067;gene_biotype=lncRNA
sgE,NC_092317.1,13906789,13907664,+,gene-LOC140005485,LOC140005485,uncharacterized LOC140005485,ID=gene-LOC140005485;Dbxref=GeneID:140005485;Name=LOC140005485;description=uncharacterized LOC140005485;gbkey=Gene;gene=LOC140005485;gene_biotype=protein_coding
sgE,NC_092317.1,13944621,13951244,+,gene-LOC113742637,LOC113742637,serine/threonine-protein kinase 52,ID=gene-LOC113742637;Dbxref=GeneID:113742637;Name=LOC113742637;description=serine/threonine-protein kinase 52;gbkey=Gene;gene=LOC113742637;gene_biotype=protein_coding
sgE,NC_092317.1,13951993,13956741,-,gene-LOC113740815,LOC113740815,bidirectional sugar transporter SWEET5-like,ID=gene-LOC113740815;Dbxref=GeneID:113740815;Name=LOC113740815;description=bidirectional sugar transporter SWEET5-like;gbkey=Gene;gene=LOC113740815;gene_biotype=protein_coding
sgE,NC_092317.1,13967721,13970911,-,gene-LOC113741793,LOC113741793,bidirectional sugar transporter SWEET5-like,ID=gene-LOC113741793;Dbxref=GeneID:113741793;Name=LOC113741793;description=bidirectional sugar transporter SWEET5-like;gbkey=Gene;gene=LOC113741793;gene_biotype=protein_coding
sgE,NC_092317.1,13979516,13979884,+,gene-LOC140005486,LOC140005486,uncharacterized LOC140005486,ID=gene-LOC140005486;Dbxref=GeneID:140005486;Name=LOC140005486;description=uncharacterized LOC140005486;gbkey=Gene;gene=LOC140005486;gene_biotype=protein_coding
sgE,NC_092317.1,14079177,14079485,+,gene-LOC140005487,LOC140005487,uncharacterized LOC140005487,ID=gene-LOC140005487;Dbxref=GeneID:140005487;Name=LOC140005487;description=uncharacterized LOC140005487;gbkey=Gene;gene=LOC140005487;gene_biotype=protein_coding
sgE,NC_092317.1,14092745,14094944,-,gene-LOC113740824,LOC113740824,uncharacterized LOC113740824,ID=gene-LOC113740824;Dbxref=GeneID:113740824;Name=LOC113740824;description=uncharacterized LOC113740824;gbkey=Gene;gene=LOC113740824;gene_biotype=protein_coding
sgE,NC_092317.1,14095494,14097088,-,gene-LOC140005488,LOC140005488,uncharacterized LOC140005488,ID=gene-LOC140005488;Dbxref=GeneID:140005488;Name=LOC140005488;description=uncharacterized LOC140005488;gbkey=Gene;gene=LOC140005488;gene_biotype=protein_coding
sgE,NC_092317.1,14097651,14097756,+,gene-LOC113743141,LOC113743141,small nucleolar RNA R71,ID=gene-LOC113743141;Dbxref=GeneID:113743141;Name=LOC113743141;description=small nucleolar RNA R71;gbkey=Gene;gene=LOC113743141;gene_biotype=snoRNA
sgE,NC_092317.1,14100090,14101484,+,gene-LOC113740825,LOC113740825,UDP-glycosyltransferase 90A1-like,ID=gene-LOC113740825;Dbxref=GeneID:113740825;Name=LOC113740825;description=UDP-glycosyltransferase 90A1-like;gbkey=Gene;gene=LOC113740825;gene_biotype=protein_coding
sgE,NC_092317.1,14125375,14126927,+,gene-LOC113740827,LOC113740827,UDP-glycosyltransferase 90A1-like,ID=gene-LOC113740827;Dbxref=GeneID:113740827;Name=LOC113740827;description=UDP-glycosyltransferase 90A1-like;gbkey=Gene;gene=LOC113740827;gene_biotype=protein_coding
sgE,NC_092317.1,14132185,14133923,+,gene-LOC113740828,LOC113740828,protein FAR1-RELATED SEQUENCE 5-like,ID=gene-LOC113740828;Dbxref=GeneID:113740828;Name=LOC113740828;description=protein FAR1-RELATED SEQUENCE 5-like;gbkey=Gene;gene=LOC113740828;gene_biotype=protein_coding
sgE,NC_092317.1,14153577,14157705,+,gene-LOC113740829,LOC113740829,uncharacterized LOC113740829,ID=gene-LOC113740829;Dbxref=GeneID:113740829;Name=LOC113740829;description=uncharacterized LOC113740829;gbkey=Gene;gene=LOC113740829;gene_biotype=protein_coding
sgE,NC_092317.1,14231209,14234720,+,gene-LOC140006068,LOC140006068,uncharacterized LOC140006068,ID=gene-LOC140006068;Dbxref=GeneID:140006068;Name=LOC140006068;description=uncharacterized LOC140006068;gbkey=Gene;gene=LOC140006068;gene_biotype=lncRNA
sgE,NC_092317.1,14255637,14257483,+,gene-LOC140005489,LOC140005489,uncharacterized LOC140005489,ID=gene-LOC140005489;Dbxref=GeneID:140005489;Name=LOC140005489;description=uncharacterized LOC140005489;gbkey=Gene;gene=LOC140005489;gene_biotype=protein_coding
sgE,NC_092317.1,14264117,14271446,+,gene-LOC140006069,LOC140006069,uncharacterized LOC140006069,ID=gene-LOC140006069;Dbxref=GeneID:140006069;Name=LOC140006069;description=uncharacterized LOC140006069;gbkey=Gene;gene=LOC140006069;gene_biotype=lncRNA
sgE,NC_092317.1,14296922,14299108,-,gene-LOC140005490,LOC140005490,zinc finger BED domain-containing protein RICESLEEPER 2-like,ID=gene-LOC140005490;Dbxref=GeneID:140005490;Name=LOC140005490;description=zinc finger BED domain-containing protein RICESLEEPER 2-like;gbkey=Gene;gene=LOC140005490;gene_biotype=protein_coding
sgE,NC_092317.1,14677315,14679622,-,gene-LOC113740833,LOC113740833,probable (S)-N-methylcoclaurine 3'-hydroxylase isozyme 2,ID=gene-LOC113740833;Dbxref=GeneID:113740833;Name=LOC113740833;description=probable (S)-N-methylcoclaurine 3'-hydroxylase isozyme 2;gbkey=Gene;gene=LOC113740833;gene_biotype=protein_coding
sgE,NC_092317.1,14699647,14703279,-,gene-LOC113742069,LOC113742069,probable (S)-N-methylcoclaurine 3'-hydroxylase isozyme 2,ID=gene-LOC113742069;Dbxref=GeneID:113742069;Name=LOC113742069;description=probable (S)-N-methylcoclaurine 3'-hydroxylase isozyme 2;gbkey=Gene;gene=LOC113742069;gene_biotype=protein_coding
sgE,NC_092317.1,14749216,14752653,-,gene-LOC140005812,LOC140005812,uncharacterized LOC140005812,ID=gene-LOC140005812;Dbxref=GeneID:140005812;Name=LOC140005812;description=uncharacterized LOC140005812;gbkey=Gene;gene=LOC140005812;gene_biotype=protein_coding
sgE,NC_092317.1,14797068,14799963,+,gene-LOC140005493,LOC140005493,uncharacterized LOC140005493,ID=gene-LOC140005493;Dbxref=GeneID:140005493;Name=LOC140005493;description=uncharacterized LOC140005493;gbkey=Gene;gene=LOC140005493;gene_biotype=protein_coding
sgE,NC_092317.1,14862580,14876324,+,gene-LOC113742176,LOC113742176,2-isopropylmalate synthase A,ID=gene-LOC113742176;Dbxref=GeneID:113742176;Name=LOC113742176;description=2-isopropylmalate synthase A;gbkey=Gene;gene=LOC113742176;gene_biotype=protein_coding
sgE,NC_092317.1,14876664,14880983,+,gene-LOC113741859,LOC113741859,uncharacterized LOC113741859,ID=gene-LOC113741859;Dbxref=GeneID:113741859;Name=LOC113741859;description=uncharacterized LOC113741859;gbkey=Gene;gene=LOC113741859;gene_biotype=lncRNA
sgE,NC_092317.1,14886066,14887822,-,gene-LOC140005724,LOC140005724,uncharacterized LOC140005724,ID=gene-LOC140005724;Dbxref=GeneID:140005724;Name=LOC140005724;description=uncharacterized LOC140005724;gbkey=Gene;gene=LOC140005724;gene_biotype=lncRNA
sgE,NC_092317.1,15069239,15073310,-,gene-LOC113741552,LOC113741552,probable inactive receptor kinase At2g26730,ID=gene-LOC113741552;Dbxref=GeneID:113741552;Name=LOC113741552;description=probable inactive receptor kinase At2g26730;gbkey=Gene;gene=LOC113741552;gene_biotype=protein_coding
sgE,NC_092317.1,15073435,15078318,-,gene-LOC113741205,LOC113741205,ubiquitin-conjugating enzyme E2 5,ID=gene-LOC113741205;Dbxref=GeneID:113741205;Name=LOC113741205;description=ubiquitin-conjugating enzyme E2 5;gbkey=Gene;gene=LOC113741205;gene_biotype=protein_coding
sgE,NC_092317.1,15118440,15119432,+,gene-LOC140005725,LOC140005725,uncharacterized LOC140005725,ID=gene-LOC140005725;Dbxref=GeneID:140005725;Name=LOC140005725;description=uncharacterized LOC140005725;gbkey=Gene;gene=LOC140005725;gene_biotype=lncRNA
sgE,NC_092317.1,15134412,15135148,+,gene-LOC140005726,LOC140005726,uncharacterized LOC140005726,ID=gene-LOC140005726;Dbxref=GeneID:140005726;Name=LOC140005726;description=uncharacterized LOC140005726;gbkey=Gene;gene=LOC140005726;gene_biotype=lncRNA
sgE,NC_092317.1,15135242,15135769,+,gene-LOC113741538,LOC113741538,uncharacterized LOC113741538,ID=gene-LOC113741538;Dbxref=GeneID:113741538;Name=LOC113741538;description=uncharacterized LOC113741538;gbkey=Gene;gene=LOC113741538;gene_biotype=lncRNA
sgE,NC_092317.1,15150636,15165283,-,gene-LOC140006073,LOC140006073,protease Do-like 9,ID=gene-LOC140006073;Dbxref=GeneID:140006073;Name=LOC140006073;description=protease Do-like 9;gbkey=Gene;gene=LOC140006073;gene_biotype=protein_coding
sgE,NC_092317.1,15233254,15248770,-,gene-LOC113741682,LOC113741682,alpha-N-acetylglucosaminidase,ID=gene-LOC113741682;Dbxref=GeneID:113741682;Name=LOC113741682;description=alpha-N-acetylglucosaminidase;gbkey=Gene;gene=LOC113741682;gene_biotype=protein_coding
sgE,NC_092317.1,15379183,15388492,+,gene-LOC113742813,LOC113742813,proteasome subunit alpha type-2-like,ID=gene-LOC113742813;Dbxref=GeneID:113742813;Name=LOC113742813;description=proteasome subunit alpha type-2-like;gbkey=Gene;gene=LOC113742813;gene_biotype=protein_coding
sgE,NC_092317.1,15432303,15439868,+,gene-LOC113741720,LOC113741720,nucleobase-ascorbate transporter 6,ID=gene-LOC113741720;Dbxref=GeneID:113741720;Name=LOC113741720;description=nucleobase-ascorbate transporter 6;gbkey=Gene;gene=LOC113741720;gene_biotype=protein_coding
sgE,NC_092317.1,15461357,15462903,+,gene-LOC113741385,LOC113741385,uncharacterized LOC113741385,ID=gene-LOC113741385;Dbxref=GeneID:113741385;Name=LOC113741385;description=uncharacterized LOC113741385;gbkey=Gene;gene=LOC113741385;gene_biotype=protein_coding
sgE,NC_092317.1,15463618,15467709,-,gene-LOC113741970,LOC113741970,pentatricopeptide repeat-containing protein At3g62890-like,ID=gene-LOC113741970;Dbxref=GeneID:113741970;Name=LOC113741970;description=pentatricopeptide repeat-containing protein At3g62890-like;gbkey=Gene;gene=LOC113741970;gene_biotype=protein_coding
sgE,NC_092317.1,15475320,15484446,-,gene-LOC113742576,LOC113742576,SUPPRESSOR OF ABI3-5-like,ID=gene-LOC113742576;Dbxref=GeneID:113742576;Name=LOC113742576;description=SUPPRESSOR OF ABI3-5-like;gbkey=Gene;gene=LOC113742576;gene_biotype=protein_coding
sgE,NC_092317.1,15501849,15502654,+,gene-LOC113740839,LOC113740839,ananain-like,ID=gene-LOC113740839;Dbxref=GeneID:113740839;Name=LOC113740839;description=ananain-like;gbkey=Gene;gene=LOC113740839;gene_biotype=protein_coding
sgE,NC_092317.1,15510767,15516176,+,gene-LOC113740840,LOC113740840,beta-fructofuranosidase%2C insoluble isoenzyme 1-like,ID=gene-LOC113740840;Dbxref=GeneID:113740840;Name=LOC113740840;description=beta-fructofuranosidase%2C insoluble isoenzyme 1-like;gbkey=Gene;gene=LOC113740840;gene_biotype=protein_coding
sgE,NC_092317.1,15522842,15524038,-,gene-LOC113740841,LOC113740841,protein ALP1-like,ID=gene-LOC113740841;Dbxref=GeneID:113740841;Name=LOC113740841;description=protein ALP1-like;gbkey=Gene;gene=LOC113740841;gene_biotype=protein_coding
sgE,NC_092317.1,15537591,15540681,-,gene-LOC113741945,LOC113741945,LIM domain-containing protein WLIM1-like,ID=gene-LOC113741945;Dbxref=GeneID:113741945;Name=LOC113741945;description=LIM domain-containing protein WLIM1-like;gbkey=Gene;gene=LOC113741945;gene_biotype=protein_coding
sgE,NC_092317.1,15545166,15551365,-,gene-LOC113741341,LOC113741341,succinate dehydrogenase subunit 7B%2C mitochondrial-like,ID=gene-LOC113741341;Dbxref=GeneID:113741341;Name=LOC113741341;description=succinate dehydrogenase subunit 7B%2C mitochondrial-like;gbkey=Gene;gene=LOC113741341;gene_biotype=protein_coding
sgE,NC_092317.1,15559883,15559989,+,gene-LOC113743107,LOC113743107,small nucleolar RNA R71,ID=gene-LOC113743107;Dbxref=GeneID:113743107;Name=LOC113743107;description=small nucleolar RNA R71;gbkey=Gene;gene=LOC113743107;gene_biotype=snoRNA
sgE,NC_092317.1,15600187,15613560,+,gene-LOC140006074,LOC140006074,uncharacterized LOC140006074,ID=gene-LOC140006074;Dbxref=GeneID:140006074;Name=LOC140006074;description=uncharacterized LOC140006074;gbkey=Gene;gene=LOC140006074;gene_biotype=protein_coding
sgE,NC_092317.1,15901401,15903741,+,gene-LOC113740846,LOC113740846,probable 2-oxoglutarate-dependent dioxygenase AOP1,ID=gene-LOC113740846;Dbxref=GeneID:113740846;Name=LOC113740846;description=probable 2-oxoglutarate-dependent dioxygenase AOP1;gbkey=Gene;gene=LOC113740846;gene_biotype=protein_coding
sgE,NC_092317.1,15933519,15933625,+,gene-LOC113743140,LOC113743140,small nucleolar RNA R71,ID=gene-LOC113743140;Dbxref=GeneID:113743140;Name=LOC113743140;description=small nucleolar RNA R71;gbkey=Gene;gene=LOC113743140;gene_biotype=snoRNA
sgE,NC_092317.1,15954571,15955230,+,gene-LOC113740848,LOC113740848,uncharacterized LOC113740848,ID=gene-LOC113740848;Dbxref=GeneID:113740848;Name=LOC113740848;description=uncharacterized LOC113740848;gbkey=Gene;gene=LOC113740848;gene_biotype=protein_coding
sgE,NC_092317.1,15989440,15994226,-,gene-LOC113742104,LOC113742104,calmodulin-binding protein 60 A,ID=gene-LOC113742104;Dbxref=GeneID:113742104;Name=LOC113742104;description=calmodulin-binding protein 60 A;gbkey=Gene;gene=LOC113742104;gene_biotype=protein_coding
sgE,NC_092317.1,16001947,16002053,-,gene-LOC113743136,LOC113743136,small nucleolar RNA R71,ID=gene-LOC113743136;Dbxref=GeneID:113743136;Name=LOC113743136;description=small nucleolar RNA R71;gbkey=Gene;gene=LOC113743136;gene_biotype=snoRNA
sgE,NC_092317.1,16057932,16058037,-,gene-LOC113743139,LOC113743139,small nucleolar RNA R71,ID=gene-LOC113743139;Dbxref=GeneID:113743139;Name=LOC113743139;description=small nucleolar RNA R71;gbkey=Gene;gene=LOC113743139;gene_biotype=snoRNA
sgE,NC_092317.1,16083988,16086737,-,gene-LOC140005502,LOC140005502,uncharacterized LOC140005502,ID=gene-LOC140005502;Dbxref=GeneID:140005502;Name=LOC140005502;description=uncharacterized LOC140005502;gbkey=Gene;gene=LOC140005502;gene_biotype=protein_coding
sgE,NC_092317.1,16096003,16096953,-,gene-LOC140005727,LOC140005727,uncharacterized LOC140005727,ID=gene-LOC140005727;Dbxref=GeneID:140005727;Name=LOC140005727;description=uncharacterized LOC140005727;gbkey=Gene;gene=LOC140005727;gene_biotype=lncRNA
